
Valores Confirmados

Fecha;CAPITAL;;CUPRUM;;HABITAT;;MODELO;;PLANVITAL;;PROVIDA
;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio
2017-09-16;36.520,01;8435135751761;42.823,77;8325178326050;41.918,69;13020504759867;40.873,14;1273670613801;73.931,19;1455835271491;36.076,81;13065347359213
2017-09-17;36.520,01;8435135751761;42.823,77;8325178326050;41.918,69;13020504759867;40.873,14;1273670613801;73.931,19;1455835271491;36.076,81;13065347359213
2017-09-18;36.520,01;8435135751761;42.823,77;8325178326050;41.918,69;13020504759867;40.873,14;1273670613801;73.931,19;1455835271491;36.076,81;13065347359213
2017-09-19;36.520,01;8435135751761;42.823,77;8325178326050;41.918,69;13020504759867;40.873,14;1273670613801;73.931,19;1455835271491;36.076,81;13065347359213
2017-09-20;36.539,28;8438050089254;42.844,20;8331586075321;41.940,40;13042547448900;40.916,05;1279296978495;73.980,53;1457338655827;36.099,46;13075627977150
2017-09-21;36.490,13;8422376900219;42.780,11;8321919725208;41.882,09;13022291224933;40.851,26;1279937576248;73.843,86;1454199984269;36.037,33;13055341189858
2017-09-22;36.544,33;8435341749300;42.856,79;8336672650527;41.934,23;13039216870018;40.911,21;1281774617072;73.961,95;1456293673567;36.101,14;13077417542733
2017-09-23;36.544,33;8435341749300;42.856,79;8336672650527;41.934,23;13039216870018;40.911,21;1281774617072;73.961,95;1456293673567;36.101,14;13077417542733
2017-09-24;36.544,33;8435341749300;42.856,79;8336672650527;41.934,23;13039216870018;40.911,21;1281774617072;73.961,95;1456293673567;36.101,14;13077417542733
2017-09-25;36.604,82;8450886726236;42.924,27;8351326105803;41.995,82;13060083670334;40.972,91;1279382256273;74.070,29;1458518496578;36.149,65;13094003853648
2017-09-26;36.636,95;8458929260542;42.973,15;8361761600444;42.041,14;13078899503411;41.008,24;1275623668197;74.169,13;1460851504471;36.192,80;13109304846193
2017-09-27;36.718,44;8480234154378;43.053,58;8380443954309;42.118,34;13106551533420;41.084,81;1277650705540;74.338,94;1464162189750;36.269,98;13137431751577
2017-09-28;36.812,32;8501687866189;43.165,89;8406120005106;42.212,30;13140337681074;41.190,14;1280784931275;74.546,40;1467653428721;36.349,56;13170526379372
2017-09-29;36.814,76;8480197820940;43.175,04;8396001598525;42.225,29;13121947531424;41.195,03;1280346684781;74.550,08;1463490599577;36.356,64;13138663816903
2017-09-30;36.814,76;8480197820940;43.175,04;8396001598525;42.225,29;13121947531424;41.195,03;1280346684781;74.550,08;1463490599577;36.356,64;13138663816903
2017-10-01;36.814,76;8480197820940;43.175,04;8396001598525;42.225,29;13121947531424;41.195,03;1280346684781;74.550,08;1463490599577;36.356,64;13138663816903
2017-10-02;36.886,32;8496409006509;43.254,02;8418721570639;42.282,92;13152172172894;41.271,85;1293635493440;74.686,87;1464369472328;36.404,61;13162432154051
2017-10-03;36.937,80;8507630359890;43.317,27;8431054299867;42.353,94;13179681358362;41.343,21;1296424582476;74.794,01;1466363528528;36.462,63;13183251308617
2017-10-04;36.910,27;8499878301143;43.275,13;8426628002789;42.305,14;13167874093516;41.318,58;1296507953024;74.711,01;1464223966641;36.414,26;13167354550358
2017-10-05;36.788,97;8470078755644;43.126,81;8396541640652;42.176,37;13127272993238;41.199,11;1291980872842;74.458,07;1458852485137;36.295,57;13125225227612
2017-10-06;36.704,14;8451941214401;43.020,84;8379371569590;42.066,23;13097692710856;41.109,25;1287425394206;74.285,59;1455708691245;36.205,68;13093406339020
2017-10-07;36.704,14;8451941214401;43.020,84;8379371569590;42.066,23;13097692710856;41.109,25;1287425394206;74.285,59;1455708691245;36.205,68;13093406339020
2017-10-08;36.704,14;8451941214401;43.020,84;8379371569590;42.066,23;13097692710856;41.109,25;1287425394206;74.285,59;1455708691245;36.205,68;13093406339020
2017-10-09;36.704,14;8451941214401;43.020,84;8379371569590;42.066,23;13097692710856;41.109,25;1287425394206;74.285,59;1455708691245;36.205,68;13093406339020
2017-10-10;36.674,77;8447059636271;42.978,05;8377594515852;42.045,11;13094018481093;41.089,86;1283813982254;74.237,11;1454821267498;36.210,46;13094548543358
2017-10-11;36.589,98;8425120377931;42.900,50;8362256001420;41.954,33;13076642831454;41.019,63;1278311629702;74.069,54;1450788486740;36.122,45;13066448164712
2017-10-12;36.539,03;8419495409013;42.850,74;8363107036250;41.898,91;13064013141751;40.982,80;1279010212912;73.966,48;1449895415289;36.053,95;13051518058264
2017-10-13;36.499,12;8419471403528;42.808,58;8363114512171;41.856,48;13068187753396;40.924,42;1278670968781;73.893,76;1450650787061;36.017,68;13047068745818
2017-10-14;36.499,12;8419471403528;42.808,58;8363114512171;41.856,48;13068187753396;40.924,42;1278670968781;73.893,76;1450650787061;36.017,68;13047068745818
2017-10-15;36.499,12;8419471403528;42.808,58;8363114512171;41.856,48;13068187753396;40.924,42;1278670968781;73.893,76;1450650787061;36.017,68;13047068745818
2017-10-16;36.462,58;8429755190156;42.753,18;8365315544789;41.818,24;13086110459013;40.899,10;1289173735549;73.829,00;1449133876176;35.987,64;13037838809449
2017-10-17;36.455,37;8432962144702;42.743,97;8371257090753;41.792,62;13086651607427;40.876,31;1290181878269;73.794,87;1451370711297;35.984,30;13044575426930
2017-10-18;36.475,83;8443545317561;42.759,43;8375595425951;41.814,43;13092204598236;40.897,45;1289911391960;73.850,74;1452812703934;36.002,94;13051653628506
2017-10-19;36.546,82;8463138856739;42.847,29;8395798369603;41.900,96;13119992125221;40.977,64;1292923142236;73.999,33;1456192118330;36.073,36;13074944773090
2017-10-20;36.537,65;8462747616520;42.827,88;8395996984686;41.907,96;13129503564291;40.970,04;1290318380707;73.985,44;1455961978318;36.074,75;13078417695087
2017-10-21;36.537,65;8462747616520;42.827,88;8395996984686;41.907,96;13129503564291;40.970,04;1290318380707;73.985,44;1455961978318;36.074,75;13078417695087
2017-10-22;36.537,65;8462747616520;42.827,88;8395996984686;41.907,96;13129503564291;40.970,04;1290318380707;73.985,44;1455961978318;36.074,75;13078417695087
2017-10-23;36.709,19;8505681766573;43.026,68;8440995602615;42.108,35;13192534462304;41.164,48;1294984872662;74.303,46;1462250913592;36.226,59;13135457236223
2017-10-24;36.850,42;8539994278569;43.184,83;8475128514083;42.282,10;13250041576389;41.321,98;1300296096279;74.586,46;1466851733191;36.377,18;13188471884182
2017-10-25;36.893,24;8552059197117;43.238,29;8488091792785;42.345,73;13276544015679;41.384,47;1302370608542;74.689,03;1469049349576;36.425,65;13210411163077
2017-10-26;36.793,92;8529805476062;43.104,81;8464961500551;42.226,07;13240804446932;41.253,54;1298778611326;74.472,91;1464909704268;36.320,93;13173566756334
2017-10-27;36.793,92;8529805476062;43.104,81;8464961500551;42.226,07;13240804446932;41.253,54;1298778611326;74.472,91;1464909704268;36.320,93;13173566756334
2017-10-28;36.793,92;8529805476062;43.104,81;8464961500551;42.226,07;13240804446932;41.253,54;1298778611326;74.472,91;1464909704268;36.320,93;13173566756334
2017-10-29;36.793,92;8529805476062;43.104,81;8464961500551;42.226,07;13240804446932;41.253,54;1298778611326;74.472,91;1464909704268;36.320,93;13173566756334
2017-10-30;36.801,97;8533862246934;43.136,77;8477375117610;42.245,64;13258348866759;41.289,09;1300082350780;74.500,77;1465635244378;36.319,05;13174490339702
2017-10-31;37.049,73;8567536555914;43.426,94;8524741894923;42.529,91;13331000340853;41.558,34;1309492061585;74.988,25;1471041877151;36.567,06;13231241067465
2017-11-01;37.049,73;8567536555914;43.426,94;8524741894923;42.529,91;13331000340853;41.558,34;1309492061585;74.988,25;1471041877151;36.567,06;13231241067465
2017-11-02;37.117,11;8572372912672;43.481,27;8550506893143;42.608,72;13376025073072;41.653,32;1325467086273;75.140,03;1472141150066;36.631,51;13262456233676
2017-11-03;37.010,20;8548732229186;43.396,19;8530035786776;42.495,37;13341339858771;41.542,92;1322717321112;74.933,73;1468554168221;36.537,27;13230101377004
2017-11-04;37.010,20;8548732229186;43.396,19;8530035786776;42.495,37;13341339858771;41.542,92;1322717321112;74.933,73;1468554168221;36.537,27;13230101377004
2017-11-05;37.010,20;8548732229186;43.396,19;8530035786776;42.495,37;13341339858771;41.542,92;1322717321112;74.933,73;1468554168221;36.537,27;13230101377004
2017-11-06;36.936,47;8533194053441;43.309,68;8518888731312;42.416,29;13318318029131;41.472,62;1320691521830;74.788,56;1465849303918;36.466,53;13202943012902
2017-11-07;37.061,92;8562011792280;43.440,42;8549210517805;42.554,30;13362638174588;41.591,74;1324877231384;75.025,61;1469748248600;36.568,39;13241434731314
2017-11-08;37.045,61;8568789504985;43.425,31;8547377071445;42.562,46;13374966557598;41.581,15;1325210820412;75.006,62;1469908110716;36.566,52;13242688795914
2017-11-09;37.018,74;8566225050613;43.402,62;8549340194197;42.510,29;13365221565030;41.542,30;1324755488280;74.939,93;1468949736810;36.523,26;13228276620957
2017-11-10;36.983,69;8562589104767;43.373,79;8558235428536;42.502,86;13379885682231;41.503,62;1325127888507;74.886,73;1468544066419;36.503,74;13226586274161
2017-11-11;36.983,69;8562589104767;43.373,79;8558235428536;42.502,86;13379885682231;41.503,62;1325127888507;74.886,73;1468544066419;36.503,74;13226586274161
2017-11-12;36.983,69;8562589104767;43.373,79;8558235428536;42.502,86;13379885682231;41.503,62;1325127888507;74.886,73;1468544066419;36.503,74;13226586274161
2017-11-13;36.909,82;8552985285890;43.295,23;8550025554753;42.423,46;13369076845479;41.418,35;1325078682251;74.733,53;1466667434496;36.424,17;13204379503673
2017-11-14;36.860,85;8552958300275;43.234,04;8553689069460;42.364,19;13369253956597;41.364,30;1327692889118;74.634,05;1465505752756;36.368,48;13198309005767
2017-11-15;36.770,26;8543311737120;43.131,24;8556422145450;42.278,42;13391584025013;41.267,40;1344879982843;74.465,67;1461754181001;36.300,24;13180774896051
2017-11-16;36.680,66;8522024311700;43.016,70;8537745828924;42.168,09;13358994249425;41.161,42;1341812480658;74.282,38;1462034764869;36.213,24;13150038227476
2017-11-17;36.756,15;8543333705817;43.106,33;8558619805674;42.246,50;13388121240336;41.221,23;1344560579035;74.417,13;1464512717394;36.297,97;13181311227815
2017-11-18;36.756,15;8543333705817;43.106,33;8558619805674;42.246,50;13388121240336;41.221,23;1344560579035;74.417,13;1464512717394;36.297,97;13181311227815
2017-11-19;36.756,15;8543333705817;43.106,33;8558619805674;42.246,50;13388121240336;41.221,23;1344560579035;74.417,13;1464512717394;36.297,97;13181311227815
2017-11-20;36.823,32;8560870973112;43.198,20;8583944747299;42.319,99;13414391836454;41.310,60;1347151496833;74.552,50;1467066646285;36.353,46;13201425100199
2017-11-21;36.843,84;8568358705297;43.233,65;8593839847938;42.376,74;13443846913927;41.340,35;1348150148048;74.633,30;1468767960562;36.379,96;13214015330227
2017-11-22;36.843,66;8569809851635;43.245,32;8600368975369;42.383,02;13448024351122;41.365,20;1348764587271;74.639,71;1468999724763;36.399,17;13220957342537
2017-11-23;36.806,85;8562952581577;43.218,24;8597828974807;42.354,10;13439691773621;41.320,09;1347738602232;74.573,64;1467871414255;36.377,10;13212545058399
2017-11-24;36.640,51;8524213968773;43.040,27;8559694848158;42.180,23;13383325873561;41.141,27;1343005903079;74.266,66;1461962883685;36.226,18;13159445957544
2017-11-25;36.640,51;8524213968773;43.040,27;8559694848158;42.180,23;13383325873561;41.141,27;1343005903079;74.266,66;1461962883685;36.226,18;13159445957544
2017-11-26;36.640,51;8524213968773;43.040,27;8559694848158;42.180,23;13383325873561;41.141,27;1343005903079;74.266,66;1461962883685;36.226,18;13159445957544
2017-11-27;36.671,54;8534206507093;43.081,07;8568681590501;42.223,81;13397126587143;41.190,97;1345571375918;74.332,81;1463304449328;36.258,58;13171189058991
2017-11-28;36.699,62;8541479463859;43.113,93;8576303477273;42.262,33;13410789573630;41.218,12;1346663558390;74.404,62;1464708918016;36.295,53;13185801727619
2017-11-29;36.809,08;8568401347022;43.230,44;8602297190102;42.374,13;13450772368895;41.352,78;1351567091225;74.614,39;1468920855642;36.396,70;13223937436534
2017-11-30;36.796,90;8543500639967;43.221,69;8590752852766;42.385,48;13435424772369;41.353,41;1352015560128;74.593,80;1464995844292;36.393,57;13188328654120
2017-12-01;36.719,38;8525001124732;43.151,55;8575881068982;42.304,15;13428203370472;41.286,27;1365148214066;74.441,71;1458538626326;36.296,45;13162486591288
2017-12-02;36.719,38;8525001124732;43.151,55;8575881068982;42.304,15;13428203370472;41.286,27;1365148214066;74.441,71;1458538626326;36.296,45;13162486591288
2017-12-03;36.719,38;8525001124732;43.151,55;8575881068982;42.304,15;13428203370472;41.286,27;1365148214066;74.441,71;1458538626326;36.296,45;13162486591288
2017-12-04;36.774,16;8535873533913;43.209,82;8590127152041;42.363,66;13454534220467;41.351,33;1365689605987;74.552,68;1460831749208;36.352,54;13180918242222
2017-12-05;36.799,27;8541420942663;43.218,56;8590413913345;42.378,09;13458102495530;41.351,84;1363935413362;74.569,89;1460847967850;36.362,47;13186464983770
2017-12-06;36.808,50;8545270512371;43.233,02;8598494033360;42.397,81;13469221138844;41.356,45;1365042548807;74.619,32;1462265071542;36.377,98;13193959943406
2017-12-07;36.688,16;8515877179351;43.091,80;8571474026707;42.254,57;13420261755562;41.243,71;1363759323151;74.389,97;1457640164488;36.262,21;13150644529979
2017-12-08;36.688,16;8515877179351;43.091,80;8571474026707;42.254,57;13420261755562;41.243,71;1363759323151;74.389,97;1457640164488;36.262,21;13150644529979
2017-12-09;36.688,16;8515877179351;43.091,80;8571474026707;42.254,57;13420261755562;41.243,71;1363759323151;74.389,97;1457640164488;36.262,21;13150644529979
2017-12-10;36.688,16;8515877179351;43.091,80;8571474026707;42.254,57;13420261755562;41.243,71;1363759323151;74.389,97;1457640164488;36.262,21;13150644529979
2017-12-11;36.778,77;8538392962204;43.227,90;8604380796065;42.388,42;13464654460081;41.361,95;1367119449189;74.554,79;1460510773045;36.341,67;13180219570028
2017-12-12;36.855,44;8558567992744;43.318,01;8624477261011;42.471,83;13488050976266;41.458,42;1371170046071;74.694,69;1463926072643;36.427,48;13213461459728
2017-12-13;36.897,26;8570479078899;43.368,81;8636490481370;42.503,46;13507761037594;41.487,44;1374908089870;74.768,64;1467169916224;36.451,25;13230332044863
2017-12-14;36.789,77;8556500893684;43.246,55;8618088309560;42.379,62;13475745745451;41.391,12;1373578190749;74.557,93;1464828149832;36.362,79;13213515736621
2017-12-15;36.624,78;8529082191749;43.055,38;8588827106349;42.173,90;13448205915721;41.207,62;1385199067479;74.237,67;1459870264317;36.204,31;13157267855879
2017-12-16;36.624,78;8529082191749;43.055,38;8588827106349;42.173,90;13448205915721;41.207,62;1385199067479;74.237,67;1459870264317;36.204,31;13157267855879
2017-12-17;36.624,78;8529082191749;43.055,38;8588827106349;42.173,90;13448205915721;41.207,62;1385199067479;74.237,67;1459870264317;36.204,31;13157267855879
2017-12-18;36.629,08;8531615314172;43.053,47;8592979852944;42.161,65;13448520088334;41.221,51;1385814863704;74.231,43;1459967040744;36.196,41;13156014506410
2017-12-19;36.809,48;8574620551120;43.241,47;8627332079029;42.305,27;13490687849931;41.387,67;1391495924950;74.484,39;1464791739562;36.338,65;13206636009399
2017-12-20;36.768,64;8564739295450;43.186,93;8617567902001;42.275,91;13485345814490;41.343,07;1390018920665;74.401,82;1463599921118;36.311,23;13198000483959
2017-12-21;36.798,51;8571384741613;43.228,82;8627011654396;42.321,11;13497883709156;41.356,19;1389264107643;74.500,89;1464766610026;36.347,23;13210060844026
2017-12-22;36.852,11;8586659917427;43.273,77;8638394250021;42.378,26;13527368658783;41.402,31;1390415149505;74.591,61;1466660100310;36.391,73;13226253267178
2017-12-23;36.852,11;8586659917427;43.273,77;8638394250021;42.378,26;13527368658783;41.402,31;1390415149505;74.591,61;1466660100310;36.391,73;13226253267178
2017-12-24;36.852,11;8586659917427;43.273,77;8638394250021;42.378,26;13527368658783;41.402,31;1390415149505;74.591,61;1466660100310;36.391,73;13226253267178
2017-12-25;36.852,11;8586659917427;43.273,77;8638394250021;42.378,26;13527368658783;41.402,31;1390415149505;74.591,61;1466660100310;36.391,73;13226253267178
2017-12-26;36.928,83;8603149614895;43.368,59;8652571742298;42.474,35;13552180076329;41.507,22;1391842125810;74.759,36;1469929574944;36.465,31;13253558601973
2017-12-27;36.921,74;8600454253772;43.350,02;8647822844996;42.458,22;13544015940024;41.483,42;1389046998433;74.745,59;1469539643547;36.466,10;13252407000880
2017-12-28;36.889,61;8591157719699;43.313,85;8642594241556;42.414,57;13534320235760;41.433,90;1386059000648;74.678,85;1468203774624;36.432,69;13241042850434
2017-12-29;36.944,16;8580459669870;43.379,54;8641926170368;42.479,55;13537324274210;41.492,26;1387821692931;74.780,16;1466205804621;36.487,73;13228160569462
2017-12-30;36.944,16;8580459669870;43.379,54;8641926170368;42.479,55;13537324274210;41.492,26;1387821692931;74.780,16;1466205804621;36.487,73;13228160569462
2017-12-31;36.944,16;8580459669870;43.379,54;8641926170368;42.479,55;13537324274210;41.492,26;1387821692931;74.780,16;1466205804621;36.487,73;13228160569462

Valores Confirmados

Fecha;CAPITAL;;CUPRUM;;HABITAT;;MODELO;;PLANVITAL;;PROVIDA
;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio
2018-01-01;36.944,16;8580459669870;43.379,54;8641926170368;42.479,55;13537324274210;41.492,26;1387821692931;74.780,16;1466205804621;36.487,73;13228160569462
2018-01-02;37.003,40;8589022444754;43.450,83;8663675864354;42.543,41;13570253453688;41.562,26;1402589418166;74.890,96;1466061459115;36.527,81;13245165576727
2018-01-03;37.009,15;8593145413825;43.448,09;8668555202916;42.537,97;13580147577471;41.540,32;1401532249229;74.880,61;1466126160898;36.514,45;13244390088475
2018-01-04;37.027,82;8599014296157;43.461,67;8667900444458;42.546,33;13579552847997;41.545,21;1402238048743;74.907,76;1466784484525;36.536,98;13254427151783
2018-01-05;37.112,13;8618578855460;43.566,28;8690280424205;42.659,39;13618899742389;41.631,58;1405293135741;75.069,65;1470226811870;36.621,63;13287615079513
2018-01-06;37.112,13;8618578855460;43.566,28;8690280424205;42.659,39;13618899742389;41.631,58;1405293135741;75.069,65;1470226811870;36.621,63;13287615079513
2018-01-07;37.112,13;8618578855460;43.566,28;8690280424205;42.659,39;13618899742389;41.631,58;1405293135741;75.069,65;1470226811870;36.621,63;13287615079513
2018-01-08;37.280,99;8658934675036;43.761,72;8731253147275;42.850,22;13682212808134;41.825,93;1412028381127;75.406,52;1476748487289;36.787,41;13348170103965
2018-01-09;37.320,73;8669372583778;43.819,55;8747018629900;42.907,08;13706882627023;41.887,85;1413788534078;75.505,87;1479145553269;36.833,72;13365052906462
2018-01-10;37.345,02;8676848226527;43.859,70;8757941534834;42.942,40;13723934566550;41.924,51;1415281443301;75.553,51;1479848924089;36.857,47;13376128225612
2018-01-11;37.292,69;8664129880975;43.808,67;8746613085146;42.890,22;13706492948200;41.863,68;1414904066877;75.481,15;1478969808076;36.806,15;13362017269970
2018-01-12;37.310,41;8675580063402;43.832,17;8761011019057;42.904,51;13721981363115;41.888,20;1418649008009;75.523,06;1481854488656;36.805,65;13370734877528
2018-01-13;37.310,41;8675580063402;43.832,17;8761011019057;42.904,51;13721981363115;41.888,20;1418649008009;75.523,06;1481854488656;36.805,65;13370734877528
2018-01-14;37.310,41;8675580063402;43.832,17;8761011019057;42.904,51;13721981363115;41.888,20;1418649008009;75.523,06;1481854488656;36.805,65;13370734877528
2018-01-15;37.312,91;8683821089452;43.838,84;8772481657931;42.902,28;13757636532644;41.880,83;1424237949085;75.501,07;1480136823655;36.793,57;13382175760574
2018-01-16;37.312,91;8683821089452;43.838,84;8772481657931;42.902,28;13757636532644;41.880,83;1424237949085;75.501,07;1480136823655;36.793,57;13382175760574
2018-01-17;37.372,06;8700876626317;43.917,80;8794178607540;42.985,33;13795836050862;41.944,85;1428834889507;75.617,26;1485464537786;36.860,67;13416498209429
2018-01-18;37.544,22;8739609341628;44.102,54;8832583694088;43.161,43;13849928252717;42.145,44;1435922105013;75.954,01;1494211049508;37.036,11;13483825910169
2018-01-19;37.594,19;8750706917926;44.155,78;8845507331026;43.208,71;13868705899351;42.183,09;1439580986559;76.051,46;1496254871064;37.085,93;13502463321131
2018-01-20;37.594,19;8750706917926;44.155,78;8845507331026;43.208,71;13868705899351;42.183,09;1439580986559;76.051,46;1496254871064;37.085,93;13502463321131
2018-01-21;37.594,19;8750706917926;44.155,78;8845507331026;43.208,71;13868705899351;42.183,09;1439580986559;76.051,46;1496254871064;37.085,93;13502463321131
2018-01-22;37.708,85;8777132878686;44.286,29;8874717137750;43.334,03;13912206052607;42.319,77;1443618217616;76.277,30;1500604500986;37.190,12;13540066922902
2018-01-23;37.728,21;8781834744175;44.305,93;8881142311355;43.370,85;13934246434407;42.341,67;1443883342282;76.318,65;1500343854319;37.206,92;13548781269029
2018-01-24;37.842,95;8807744097073;44.442,46;8910726861666;43.515,42;13984136670781;42.482,51;1448470648410;76.570,01;1505474655005;37.320,71;13590351019814
2018-01-25;37.851,50;8810369010311;44.440,88;8910098749078;43.509,07;13981877929888;42.461,89;1447794220887;76.535,24;1504721453840;37.322,51;13589648626301
2018-01-26;37.828,45;8803427242321;44.401,97;8899991057458;43.471,90;13961789080590;42.421,79;1445982431479;76.453,81;1503066061917;37.292,37;13578091953618
2018-01-27;37.828,45;8803427242321;44.401,97;8899991057458;43.471,90;13961789080590;42.421,79;1445982431479;76.453,81;1503066061917;37.292,37;13578091953618
2018-01-28;37.828,45;8803427242321;44.401,97;8899991057458;43.471,90;13961789080590;42.421,79;1445982431479;76.453,81;1503066061917;37.292,37;13578091953618
2018-01-29;37.897,69;8817899836004;44.480,31;8915769739832;43.548,89;13985173131831;42.494,33;1448013872570;76.597,39;1506086942960;37.360,35;13602954030106
2018-01-30;37.949,69;8826084905605;44.560,95;8930265259487;43.616,50;14005396502581;42.563,52;1448650677733;76.735,08;1508914388411;37.427,65;13627169432806
2018-01-31;37.821,50;8775505666063;44.394,81;8880243407345;43.472,00;13941079537944;42.402,44;1442053826278;76.478,57;1500076625102;37.298,53;13547847366286
2018-02-01;37.798,28;8763499868208;44.364,40;8877588541181;43.436,38;13938097283887;42.374,77;1450551421166;76.403,85;1495293982839;37.261,80;13533533256701
2018-02-02;37.739,24;8750456303860;44.288,69;8861373333667;43.364,69;13918522666961;42.304,81;1448146335155;76.253,40;1492705977122;37.184,11;13505776003855
2018-02-03;37.739,24;8750456303860;44.288,69;8861373333667;43.364,69;13918522666961;42.304,81;1448146335155;76.253,40;1492705977122;37.184,11;13505776003855
2018-02-04;37.739,24;8750456303860;44.288,69;8861373333667;43.364,69;13918522666961;42.304,81;1448146335155;76.253,40;1492705977122;37.184,11;13505776003855
2018-02-05;37.565,56;8710587418703;44.092,08;8824499354849;43.165,03;13853284505008;42.092,22;1439716889746;75.929,40;1486481021493;37.013,08;13444020241852
2018-02-06;37.357,94;8663411556406;43.813,33;8768025210809;42.903,78;13770519586937;41.808,20;1430094269119;75.501,95;1478419783583;36.808,12;13370520835568
2018-02-07;37.107,82;8605625664704;43.483,31;8705967398201;42.580,46;13668066220460;41.544,01;1421307316437;74.969,80;1467977165308;36.528,22;13269903125476
2018-02-08;36.967,58;8579816941751;43.320,40;8676984367049;42.436,44;13620924022798;41.369,98;1416229425358;74.685,98;1462594163053;36.398,35;13221411882736
2018-02-09;36.962,64;8573305506341;43.311,18;8651909415120;42.454,81;13590043434134;41.356,00;1414537537350;74.733,88;1464066416958;36.421,97;13227206863221
2018-02-10;36.962,64;8573305506341;43.311,18;8651909415120;42.454,81;13590043434134;41.356,00;1414537537350;74.733,88;1464066416958;36.421,97;13227206863221
2018-02-11;36.962,64;8573305506341;43.311,18;8651909415120;42.454,81;13590043434134;41.356,00;1414537537350;74.733,88;1464066416958;36.421,97;13227206863221
2018-02-12;36.806,28;8525447624942;43.119,80;8589688611426;42.256,25;13500491374501;41.189,78;1407148021919;74.407,03;1457230096654;36.242,04;13158721219841
2018-02-13;36.841,35;8536604170759;43.143,06;8593402967173;42.295,80;13512821155435;41.220,27;1406005423523;74.461,39;1458996468948;36.271,94;13174533460036
2018-02-14;36.782,89;8528544772590;43.055,96;8573613327860;42.225,59;13493173987802;41.128,98;1403892023010;74.333,81;1458162230583;36.210,20;13163152337474
2018-02-15;36.904,97;8556093652919;43.188,79;8596571462581;42.348,18;13545665670340;41.250,48;1414643517537;74.542,96;1465472695452;36.323,71;13206523689265
2018-02-16;36.992,88;8578525328033;43.308,26;8621443524586;42.469,78;13591448471213;41.372,65;1415201140053;74.758,96;1469944054923;36.425,29;13242406145410
2018-02-17;36.992,88;8578525328033;43.308,26;8621443524586;42.469,78;13591448471213;41.372,65;1415201140053;74.758,96;1469944054923;36.425,29;13242406145410
2018-02-18;36.992,88;8578525328033;43.308,26;8621443524586;42.469,78;13591448471213;41.372,65;1415201140053;74.758,96;1469944054923;36.425,29;13242406145410
2018-02-19;37.071,42;8597724593601;43.410,18;8642825437846;42.563,77;13620316959767;41.466,05;1418099616674;74.919,72;1473219248413;36.500,50;13269013508122
2018-02-20;37.139,34;8614249936769;43.493,60;8661127079403;42.643,16;13645996777927;41.538,80;1420713605638;75.070,98;1475358487801;36.576,07;13297045286873
2018-02-21;37.143,13;8615852877675;43.501,36;8665115422994;42.651,85;13655590133615;41.543,65;1420681284117;75.071,39;1475556210121;36.572,91;13296438252665
2018-02-22;37.180,22;8624310355698;43.541,20;8675804250735;42.700,97;13668529130852;41.584,52;1422293109941;75.133,62;1476627948971;36.615,64;13309662474589
2018-02-23;37.197,93;8628467819600;43.571,83;8683314052636;42.714,21;13674654208201;41.608,14;1423008151878;75.158,53;1477177588585;36.631,29;13315881948991
2018-02-24;37.197,93;8628467819600;43.571,83;8683314052636;42.714,21;13674654208201;41.608,14;1423008151878;75.158,53;1477177588585;36.631,29;13315881948991
2018-02-25;37.197,93;8628467819600;43.571,83;8683314052636;42.714,21;13674654208201;41.608,14;1423008151878;75.158,53;1477177588585;36.631,29;13315881948991
2018-02-26;37.212,89;8631119751744;43.587,10;8689313336649;42.726,64;13679886085282;41.639,34;1423873975441;75.186,10;1477812433630;36.650,51;13323771866235
2018-02-27;37.203,71;8626320137768;43.572,59;8688695615621;42.715,71;13680679726777;41.631,30;1423397323472;75.157,96;1477541745679;36.643,46;13321653457832
2018-02-28;37.102,81;8582584379737;43.474,46;8660081071683;42.621,25;13633826442210;41.515,12;1419906675080;75.002,21;1471145926636;36.545,16;13257946440677
2018-03-01;37.076,99;8568808131335;43.450,23;8655901813386;42.596,15;13641220558762;41.502,87;1431810120999;74.967,52;1467449343598;36.520,67;13248324761303
2018-03-02;37.065,55;8572985714274;43.407,37;8663527450476;42.573,53;13665403308671;41.462,50;1434397864138;74.924,07;1466911308346;36.498,67;13243660380042
2018-03-03;37.065,55;8572985714274;43.407,37;8663527450476;42.573,53;13665403308671;41.462,50;1434397864138;74.924,07;1466911308346;36.498,67;13243660380042
2018-03-04;37.065,55;8572985714274;43.407,37;8663527450476;42.573,53;13665403308671;41.462,50;1434397864138;74.924,07;1466911308346;36.498,67;13243660380042
2018-03-05;37.008,72;8562976087105;43.337,36;8651632303090;42.498,93;13650854189092;41.411,67;1438428965913;74.806,37;1464941916108;36.432,99;13220726247845
2018-03-06;37.070,10;8578286899357;43.406,11;8668465689715;42.559,44;13673274255015;41.481,93;1443408841323;74.905,24;1466765686537;36.483,05;13239972990277
